,dept_name,color_name,error_message
10,Blazers,Thyme,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000104a215e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000104a192ac msedgedriver + 4625068
2   msedgedriver                        0x00000001045f23dc msedgedriver + 271324
3   msedgedriver                        0x000000010463497c msedgedriver + 543100
4   msedgedriver                        0x000000010466c544 msedgedriver + 771396
5   msedgedriver                        0x0000000104629ea0 msedgedriver + 499360
6   msedgedriver                        0x000000010462ae90 msedgedriver + 503440
7   msedgedriver                        0x00000001049e3258 msedgedriver + 4403800
8   msedgedriver                        0x00000001049e7500 msedgedriver + 4420864
9   msedgedriver                        0x00000001049e7958 msedgedriver + 4421976
10  msedgedriver                        0x00000001049ee094 msedgedriver + 4448404
11  msedgedriver                        0x00000001049e7fa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001049bec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000104a06d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000104a06ec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000104a183d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
11,Blazers,Yellow,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001034195e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001034112ac msedgedriver + 4625068
2   msedgedriver                        0x0000000102fea3dc msedgedriver + 271324
3   msedgedriver                        0x000000010302c97c msedgedriver + 543100
4   msedgedriver                        0x0000000103064544 msedgedriver + 771396
5   msedgedriver                        0x0000000103021ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000103022e90 msedgedriver + 503440
7   msedgedriver                        0x00000001033db258 msedgedriver + 4403800
8   msedgedriver                        0x00000001033df500 msedgedriver + 4420864
9   msedgedriver                        0x00000001033df958 msedgedriver + 4421976
10  msedgedriver                        0x00000001033e6094 msedgedriver + 4448404
11  msedgedriver                        0x00000001033dffa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001033b6c18 msedgedriver + 4254744
13  msedgedriver                        0x00000001033fed74 msedgedriver + 4550004
14  msedgedriver                        0x00000001033feec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001034103d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
12,Blazers,White,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000102ac15e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000102ab92ac msedgedriver + 4625068
2   msedgedriver                        0x00000001026923dc msedgedriver + 271324
3   msedgedriver                        0x00000001026d497c msedgedriver + 543100
4   msedgedriver                        0x000000010270c544 msedgedriver + 771396
5   msedgedriver                        0x00000001026c9ea0 msedgedriver + 499360
6   msedgedriver                        0x00000001026cae90 msedgedriver + 503440
7   msedgedriver                        0x0000000102a83258 msedgedriver + 4403800
8   msedgedriver                        0x0000000102a87500 msedgedriver + 4420864
9   msedgedriver                        0x0000000102a87958 msedgedriver + 4421976
10  msedgedriver                        0x0000000102a8e094 msedgedriver + 4448404
11  msedgedriver                        0x0000000102a87fa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000102a5ec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000102aa6d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000102aa6ec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000102ab83d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
13,Bomber Jackets,N/A,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001008b55e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001008ad2ac msedgedriver + 4625068
2   msedgedriver                        0x00000001004863dc msedgedriver + 271324
3   msedgedriver                        0x00000001004c897c msedgedriver + 543100
4   msedgedriver                        0x0000000100500544 msedgedriver + 771396
5   msedgedriver                        0x00000001004bdea0 msedgedriver + 499360
6   msedgedriver                        0x00000001004bee90 msedgedriver + 503440
7   msedgedriver                        0x0000000100877258 msedgedriver + 4403800
8   msedgedriver                        0x000000010087b500 msedgedriver + 4420864
9   msedgedriver                        0x000000010087b958 msedgedriver + 4421976
10  msedgedriver                        0x0000000100882094 msedgedriver + 4448404
11  msedgedriver                        0x000000010087bfa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000100852c18 msedgedriver + 4254744
13  msedgedriver                        0x000000010089ad74 msedgedriver + 4550004
14  msedgedriver                        0x000000010089aec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001008ac3d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
14,Bomber Jackets,Navy,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000104aed5e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000104ae52ac msedgedriver + 4625068
2   msedgedriver                        0x00000001046be3dc msedgedriver + 271324
3   msedgedriver                        0x000000010470097c msedgedriver + 543100
4   msedgedriver                        0x0000000104738544 msedgedriver + 771396
5   msedgedriver                        0x00000001046f5ea0 msedgedriver + 499360
6   msedgedriver                        0x00000001046f6e90 msedgedriver + 503440
7   msedgedriver                        0x0000000104aaf258 msedgedriver + 4403800
8   msedgedriver                        0x0000000104ab3500 msedgedriver + 4420864
9   msedgedriver                        0x0000000104ab3958 msedgedriver + 4421976
10  msedgedriver                        0x0000000104aba094 msedgedriver + 4448404
11  msedgedriver                        0x0000000104ab3fa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000104a8ac18 msedgedriver + 4254744
13  msedgedriver                        0x0000000104ad2d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000104ad2ec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000104ae43d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
15,Bomber Jackets,Pink,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001006555e8 msedgedriver + 4658664
1   msedgedriver                        0x000000010064d2ac msedgedriver + 4625068
2   msedgedriver                        0x00000001002263dc msedgedriver + 271324
3   msedgedriver                        0x000000010026897c msedgedriver + 543100
4   msedgedriver                        0x00000001002a0544 msedgedriver + 771396
5   msedgedriver                        0x000000010025dea0 msedgedriver + 499360
6   msedgedriver                        0x000000010025ee90 msedgedriver + 503440
7   msedgedriver                        0x0000000100617258 msedgedriver + 4403800
8   msedgedriver                        0x000000010061b500 msedgedriver + 4420864
9   msedgedriver                        0x000000010061b958 msedgedriver + 4421976
10  msedgedriver                        0x0000000100622094 msedgedriver + 4448404
11  msedgedriver                        0x000000010061bfa0 msedgedriver + 4423584
12  msedgedriver                        0x00000001005f2c18 msedgedriver + 4254744
13  msedgedriver                        0x000000010063ad74 msedgedriver + 4550004
14  msedgedriver                        0x000000010063aec4 msedgedriver + 4550340
15  msedgedriver                        0x000000010064c3d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
16,Bomber Jackets,Thyme,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x00000001046fd5e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001046f52ac msedgedriver + 4625068
2   msedgedriver                        0x00000001042ce3dc msedgedriver + 271324
3   msedgedriver                        0x000000010431097c msedgedriver + 543100
4   msedgedriver                        0x0000000104348544 msedgedriver + 771396
5   msedgedriver                        0x0000000104305ea0 msedgedriver + 499360
6   msedgedriver                        0x0000000104306e90 msedgedriver + 503440
7   msedgedriver                        0x00000001046bf258 msedgedriver + 4403800
8   msedgedriver                        0x00000001046c3500 msedgedriver + 4420864
9   msedgedriver                        0x00000001046c3958 msedgedriver + 4421976
10  msedgedriver                        0x00000001046ca094 msedgedriver + 4448404
11  msedgedriver                        0x00000001046c3fa0 msedgedriver + 4423584
12  msedgedriver                        0x000000010469ac18 msedgedriver + 4254744
13  msedgedriver                        0x00000001046e2d74 msedgedriver + 4550004
14  msedgedriver                        0x00000001046e2ec4 msedgedriver + 4550340
15  msedgedriver                        0x00000001046f43d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
17,Bomber Jackets,Yellow,"Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@data-test-id=""Product__Counter""]""}
  (Session info: MicrosoftEdge=118.0.2088.76); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   msedgedriver                        0x0000000100c715e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000100c692ac msedgedriver + 4625068
2   msedgedriver                        0x00000001008423dc msedgedriver + 271324
3   msedgedriver                        0x000000010088497c msedgedriver + 543100
4   msedgedriver                        0x00000001008bc544 msedgedriver + 771396
5   msedgedriver                        0x0000000100879ea0 msedgedriver + 499360
6   msedgedriver                        0x000000010087ae90 msedgedriver + 503440
7   msedgedriver                        0x0000000100c33258 msedgedriver + 4403800
8   msedgedriver                        0x0000000100c37500 msedgedriver + 4420864
9   msedgedriver                        0x0000000100c37958 msedgedriver + 4421976
10  msedgedriver                        0x0000000100c3e094 msedgedriver + 4448404
11  msedgedriver                        0x0000000100c37fa0 msedgedriver + 4423584
12  msedgedriver                        0x0000000100c0ec18 msedgedriver + 4254744
13  msedgedriver                        0x0000000100c56d74 msedgedriver + 4550004
14  msedgedriver                        0x0000000100c56ec4 msedgedriver + 4550340
15  msedgedriver                        0x0000000100c683d0 msedgedriver + 4621264
16  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
17  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
18,Boxer Shorts,Multi,"Message: unknown error: net::ERR_CONNECTION_TIMED_OUT
  (Session info: MicrosoftEdge=118.0.2088.76)
Stacktrace:
0   msedgedriver                        0x0000000104edd5e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000104ed52ac msedgedriver + 4625068
2   msedgedriver                        0x0000000104aae3dc msedgedriver + 271324
3   msedgedriver                        0x0000000104aaa12c msedgedriver + 254252
4   msedgedriver                        0x0000000104a9b464 msedgedriver + 193636
5   msedgedriver                        0x0000000104a9c830 msedgedriver + 198704
6   msedgedriver                        0x0000000104a9b788 msedgedriver + 194440
7   msedgedriver                        0x0000000104a9a7c8 msedgedriver + 190408
8   msedgedriver                        0x0000000104a9a774 msedgedriver + 190324
9   msedgedriver                        0x0000000104a98db4 msedgedriver + 183732
10  msedgedriver                        0x0000000104a9982c msedgedriver + 186412
11  msedgedriver                        0x0000000104ab08a8 msedgedriver + 280744
12  msedgedriver                        0x0000000104b28b9c msedgedriver + 773020
13  msedgedriver                        0x0000000104b28544 msedgedriver + 771396
14  msedgedriver                        0x0000000104ae5ea0 msedgedriver + 499360
15  msedgedriver                        0x0000000104ae6e90 msedgedriver + 503440
16  msedgedriver                        0x0000000104e9f258 msedgedriver + 4403800
17  msedgedriver                        0x0000000104ea3500 msedgedriver + 4420864
18  msedgedriver                        0x0000000104ea3958 msedgedriver + 4421976
19  msedgedriver                        0x0000000104eaa094 msedgedriver + 4448404
20  msedgedriver                        0x0000000104ea3fa0 msedgedriver + 4423584
21  msedgedriver                        0x0000000104e7ac18 msedgedriver + 4254744
22  msedgedriver                        0x0000000104ec2d74 msedgedriver + 4550004
23  msedgedriver                        0x0000000104ec2ec4 msedgedriver + 4550340
24  msedgedriver                        0x0000000104ed43d0 msedgedriver + 4621264
25  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
26  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
19,Boxer Shorts,Burgundy,"Message: unknown error: net::ERR_CONNECTION_TIMED_OUT
  (Session info: MicrosoftEdge=118.0.2088.76)
Stacktrace:
0   msedgedriver                        0x0000000104d6d5e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000104d652ac msedgedriver + 4625068
2   msedgedriver                        0x000000010493e3dc msedgedriver + 271324
3   msedgedriver                        0x000000010493a12c msedgedriver + 254252
4   msedgedriver                        0x000000010492b464 msedgedriver + 193636
5   msedgedriver                        0x000000010492c830 msedgedriver + 198704
6   msedgedriver                        0x000000010492b788 msedgedriver + 194440
7   msedgedriver                        0x000000010492a7c8 msedgedriver + 190408
8   msedgedriver                        0x000000010492a774 msedgedriver + 190324
9   msedgedriver                        0x0000000104928db4 msedgedriver + 183732
10  msedgedriver                        0x000000010492982c msedgedriver + 186412
11  msedgedriver                        0x00000001049408a8 msedgedriver + 280744
12  msedgedriver                        0x00000001049b8b9c msedgedriver + 773020
13  msedgedriver                        0x00000001049b8544 msedgedriver + 771396
14  msedgedriver                        0x0000000104975ea0 msedgedriver + 499360
15  msedgedriver                        0x0000000104976e90 msedgedriver + 503440
16  msedgedriver                        0x0000000104d2f258 msedgedriver + 4403800
17  msedgedriver                        0x0000000104d33500 msedgedriver + 4420864
18  msedgedriver                        0x0000000104d33958 msedgedriver + 4421976
19  msedgedriver                        0x0000000104d3a094 msedgedriver + 4448404
20  msedgedriver                        0x0000000104d33fa0 msedgedriver + 4423584
21  msedgedriver                        0x0000000104d0ac18 msedgedriver + 4254744
22  msedgedriver                        0x0000000104d52d74 msedgedriver + 4550004
23  msedgedriver                        0x0000000104d52ec4 msedgedriver + 4550340
24  msedgedriver                        0x0000000104d643d0 msedgedriver + 4621264
25  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
26  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
20,Boxer Shorts,Brown,"Message: unknown error: net::ERR_CONNECTION_TIMED_OUT
  (Session info: MicrosoftEdge=118.0.2088.76)
Stacktrace:
0   msedgedriver                        0x00000001034455e8 msedgedriver + 4658664
1   msedgedriver                        0x000000010343d2ac msedgedriver + 4625068
2   msedgedriver                        0x00000001030163dc msedgedriver + 271324
3   msedgedriver                        0x000000010301212c msedgedriver + 254252
4   msedgedriver                        0x0000000103003464 msedgedriver + 193636
5   msedgedriver                        0x0000000103004830 msedgedriver + 198704
6   msedgedriver                        0x0000000103003788 msedgedriver + 194440
7   msedgedriver                        0x00000001030027c8 msedgedriver + 190408
8   msedgedriver                        0x0000000103002774 msedgedriver + 190324
9   msedgedriver                        0x0000000103000db4 msedgedriver + 183732
10  msedgedriver                        0x000000010300182c msedgedriver + 186412
11  msedgedriver                        0x00000001030188a8 msedgedriver + 280744
12  msedgedriver                        0x0000000103090b9c msedgedriver + 773020
13  msedgedriver                        0x0000000103090544 msedgedriver + 771396
14  msedgedriver                        0x000000010304dea0 msedgedriver + 499360
15  msedgedriver                        0x000000010304ee90 msedgedriver + 503440
16  msedgedriver                        0x0000000103407258 msedgedriver + 4403800
17  msedgedriver                        0x000000010340b500 msedgedriver + 4420864
18  msedgedriver                        0x000000010340b958 msedgedriver + 4421976
19  msedgedriver                        0x0000000103412094 msedgedriver + 4448404
20  msedgedriver                        0x000000010340bfa0 msedgedriver + 4423584
21  msedgedriver                        0x00000001033e2c18 msedgedriver + 4254744
22  msedgedriver                        0x000000010342ad74 msedgedriver + 4550004
23  msedgedriver                        0x000000010342aec4 msedgedriver + 4550340
24  msedgedriver                        0x000000010343c3d0 msedgedriver + 4621264
25  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
26  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
21,Boxer Shorts,Gold,"Message: unknown error: net::ERR_CONNECTION_TIMED_OUT
  (Session info: MicrosoftEdge=118.0.2088.76)
Stacktrace:
0   msedgedriver                        0x00000001030ed5e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001030e52ac msedgedriver + 4625068
2   msedgedriver                        0x0000000102cbe3dc msedgedriver + 271324
3   msedgedriver                        0x0000000102cba12c msedgedriver + 254252
4   msedgedriver                        0x0000000102cab464 msedgedriver + 193636
5   msedgedriver                        0x0000000102cac830 msedgedriver + 198704
6   msedgedriver                        0x0000000102cab788 msedgedriver + 194440
7   msedgedriver                        0x0000000102caa7c8 msedgedriver + 190408
8   msedgedriver                        0x0000000102caa774 msedgedriver + 190324
9   msedgedriver                        0x0000000102ca8db4 msedgedriver + 183732
10  msedgedriver                        0x0000000102ca982c msedgedriver + 186412
11  msedgedriver                        0x0000000102cc08a8 msedgedriver + 280744
12  msedgedriver                        0x0000000102d38b9c msedgedriver + 773020
13  msedgedriver                        0x0000000102d38544 msedgedriver + 771396
14  msedgedriver                        0x0000000102cf5ea0 msedgedriver + 499360
15  msedgedriver                        0x0000000102cf6e90 msedgedriver + 503440
16  msedgedriver                        0x00000001030af258 msedgedriver + 4403800
17  msedgedriver                        0x00000001030b3500 msedgedriver + 4420864
18  msedgedriver                        0x00000001030b3958 msedgedriver + 4421976
19  msedgedriver                        0x00000001030ba094 msedgedriver + 4448404
20  msedgedriver                        0x00000001030b3fa0 msedgedriver + 4423584
21  msedgedriver                        0x000000010308ac18 msedgedriver + 4254744
22  msedgedriver                        0x00000001030d2d74 msedgedriver + 4550004
23  msedgedriver                        0x00000001030d2ec4 msedgedriver + 4550340
24  msedgedriver                        0x00000001030e43d0 msedgedriver + 4621264
25  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
26  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
22,Boxer Shorts,Green,"Message: unknown error: net::ERR_CONNECTION_TIMED_OUT
  (Session info: MicrosoftEdge=118.0.2088.76)
Stacktrace:
0   msedgedriver                        0x00000001050295e8 msedgedriver + 4658664
1   msedgedriver                        0x00000001050212ac msedgedriver + 4625068
2   msedgedriver                        0x0000000104bfa3dc msedgedriver + 271324
3   msedgedriver                        0x0000000104bf612c msedgedriver + 254252
4   msedgedriver                        0x0000000104be7464 msedgedriver + 193636
5   msedgedriver                        0x0000000104be8830 msedgedriver + 198704
6   msedgedriver                        0x0000000104be7788 msedgedriver + 194440
7   msedgedriver                        0x0000000104be67c8 msedgedriver + 190408
8   msedgedriver                        0x0000000104be6774 msedgedriver + 190324
9   msedgedriver                        0x0000000104be4db4 msedgedriver + 183732
10  msedgedriver                        0x0000000104be582c msedgedriver + 186412
11  msedgedriver                        0x0000000104bfc8a8 msedgedriver + 280744
12  msedgedriver                        0x0000000104c74b9c msedgedriver + 773020
13  msedgedriver                        0x0000000104c74544 msedgedriver + 771396
14  msedgedriver                        0x0000000104c31ea0 msedgedriver + 499360
15  msedgedriver                        0x0000000104c32e90 msedgedriver + 503440
16  msedgedriver                        0x0000000104feb258 msedgedriver + 4403800
17  msedgedriver                        0x0000000104fef500 msedgedriver + 4420864
18  msedgedriver                        0x0000000104fef958 msedgedriver + 4421976
19  msedgedriver                        0x0000000104ff6094 msedgedriver + 4448404
20  msedgedriver                        0x0000000104feffa0 msedgedriver + 4423584
21  msedgedriver                        0x0000000104fc6c18 msedgedriver + 4254744
22  msedgedriver                        0x000000010500ed74 msedgedriver + 4550004
23  msedgedriver                        0x000000010500eec4 msedgedriver + 4550340
24  msedgedriver                        0x00000001050203d0 msedgedriver + 4621264
25  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
26  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
23,Boxer Shorts,Grey,"Message: unknown error: net::ERR_CONNECTION_TIMED_OUT
  (Session info: MicrosoftEdge=118.0.2088.76)
Stacktrace:
0   msedgedriver                        0x0000000104d9d5e8 msedgedriver + 4658664
1   msedgedriver                        0x0000000104d952ac msedgedriver + 4625068
2   msedgedriver                        0x000000010496e3dc msedgedriver + 271324
3   msedgedriver                        0x000000010496a12c msedgedriver + 254252
4   msedgedriver                        0x000000010495b464 msedgedriver + 193636
5   msedgedriver                        0x000000010495c830 msedgedriver + 198704
6   msedgedriver                        0x000000010495b788 msedgedriver + 194440
7   msedgedriver                        0x000000010495a7c8 msedgedriver + 190408
8   msedgedriver                        0x000000010495a774 msedgedriver + 190324
9   msedgedriver                        0x0000000104958db4 msedgedriver + 183732
10  msedgedriver                        0x000000010495982c msedgedriver + 186412
11  msedgedriver                        0x00000001049708a8 msedgedriver + 280744
12  msedgedriver                        0x00000001049e8b9c msedgedriver + 773020
13  msedgedriver                        0x00000001049e8544 msedgedriver + 771396
14  msedgedriver                        0x00000001049a5ea0 msedgedriver + 499360
15  msedgedriver                        0x00000001049a6e90 msedgedriver + 503440
16  msedgedriver                        0x0000000104d5f258 msedgedriver + 4403800
17  msedgedriver                        0x0000000104d63500 msedgedriver + 4420864
18  msedgedriver                        0x0000000104d63958 msedgedriver + 4421976
19  msedgedriver                        0x0000000104d6a094 msedgedriver + 4448404
20  msedgedriver                        0x0000000104d63fa0 msedgedriver + 4423584
21  msedgedriver                        0x0000000104d3ac18 msedgedriver + 4254744
22  msedgedriver                        0x0000000104d82d74 msedgedriver + 4550004
23  msedgedriver                        0x0000000104d82ec4 msedgedriver + 4550340
24  msedgedriver                        0x0000000104d943d0 msedgedriver + 4621264
25  libsystem_pthread.dylib             0x000000018d823fa8 _pthread_start + 148
26  libsystem_pthread.dylib             0x000000018d81eda0 thread_start + 8
"
